,steps
1593,26.009999999999994
1594,25.888999999999996
1595,26.295
1596,26.063000000000002
1597,26.963999999999995
1598,26.415000000000006
1599,26.101000000000003
1600,26.107999999999997
1601,26.704
1602,26.358999999999995
1603,26.301
1604,25.651999999999997
1605,26.871000000000002
1606,25.494
1607,26.73
1608,26.840999999999998
1609,26.407000000000004
1610,26.072
1611,25.721000000000004
1612,26.115000000000006
1613,25.441999999999997
1614,25.795000000000005
1615,25.215
1616,26.206999999999994
1617,25.006999999999998
1618,24.828999999999997
1619,25.484
1620,25.888999999999992
1621,26.653000000000002
1622,25.704
1623,26.027
1624,26.002
1625,25.336999999999993
1626,25.407999999999998
1627,25.848000000000003
1628,26.283
1629,27.037999999999997
1630,26.364
1631,27.264999999999997
1632,27.034999999999997
1633,26.522000000000002
1634,25.407000000000004
1635,25.947999999999997
1636,26.808000000000003
1637,25.69100000000001
1638,25.353
1639,26.040000000000006
1640,26.522999999999996
1641,25.581
1642,26.607
1643,26.444000000000003
1644,25.905
1645,25.846000000000004
1646,26.193
1647,25.79999999999999
1648,25.518999999999995
1649,25.059
1650,25.102999999999998
1651,25.672000000000004
1652,26.130000000000006
1653,25.889
1654,25.963999999999995
1655,25.929000000000002
1656,26.250000000000004
1657,25.886000000000003
1658,26.018999999999995
1659,25.555
1660,25.762000000000008
1661,26.173000000000002
1662,26.476999999999997
1663,26.179000000000002
1664,26.129
1665,26.580000000000005
1666,26.334000000000007
1667,25.995999999999995
1668,26.144000000000002
1669,25.964000000000006
1670,24.892000000000003
1671,25.682
1672,26.653999999999996
1673,26.120000000000005
1674,25.910999999999998
1675,26.082000000000004
1676,26.25
1677,27.293999999999997
1678,26.346
1679,26.893
1680,27.09
1681,26.816999999999993
1682,26.277
1683,26.405
1684,26.598000000000003
1685,26.159000000000002
1686,25.524000000000004
1687,27.410000000000004
1688,26.419999999999995
1689,26.521000000000004
1690,26.433000000000007
1691,26.487000000000002
1692,26.849999999999994
1693,26.422000000000004
1694,26.272000000000002
1695,26.8
1696,25.860000000000003
1697,26.592000000000002
1698,26.084
1699,26.405999999999995
1700,27.244
1701,27.907000000000004
1702,26.810000000000006
1703,26.156999999999996
1704,27.387000000000004
1705,26.198
1706,27.049
1707,26.289999999999996
1708,26.232
1709,26.741000000000003
1710,27.342
1711,26.945999999999994
1712,27.138999999999996
1713,26.69
1714,27.195
1715,26.417999999999996
1716,26.855999999999995
1717,26.015
1718,27.343999999999998
1719,26.363000000000003
1720,27.695
1721,26.706
1722,26.973999999999997
1723,26.585
1724,26.272000000000002
1725,25.811
1726,26.443000000000005
1727,27.342000000000002
1728,26.368000000000006
1729,26.568000000000005
1730,26.627000000000002
1731,26.443000000000005
1732,25.441000000000003
1733,26.682
1734,26.096000000000004
1735,26.721
1736,26.194000000000006
1737,26.909000000000002
1738,26.551
1739,25.9
1740,26.454
1741,26.592000000000002
1742,26.63799999999999
1743,26.316000000000003
1744,25.852000000000004
1745,26.435
1746,26.360999999999994
1747,26.940000000000005
1748,26.31200000000001
1749,26.500999999999998
1750,25.365
1751,26.468999999999998
1752,25.967999999999996
1753,27.231000000000005
1754,27.29
1755,25.962999999999997
1756,26.133000000000003
1757,26.578999999999997
1758,26.782999999999998
1759,26.373
1760,26.717
1761,26.863999999999997
1762,26.678
1763,26.907999999999998
1764,26.965999999999994
1765,27.103999999999992
1766,25.991000000000003
1767,25.584
1768,27.413
1769,27.126000000000005
1770,26.69
1771,26.485
1772,26.316999999999997
1773,26.652
1774,26.151
1775,26.933000000000003
1776,25.307999999999993
1777,27.061
1778,26.967
1779,26.526
1780,27.076000000000004
1781,26.504
1782,26.258000000000003
1783,26.173000000000002
1784,26.904
1785,25.904999999999994
1786,26.495
1787,26.739
1788,25.823999999999998
1789,26.069000000000003
1790,25.746000000000002
1791,26.561999999999998
1792,25.955
1793,26.049
1794,25.947000000000003
1795,26.739000000000004
1796,26.89
1797,26.171999999999997
1798,25.475999999999996
1799,25.615
1800,26.945
1801,26.705999999999996
1802,26.016
1803,26.344000000000005
1804,26.315
1805,27.037
1806,26.205
1807,26.973000000000006
1808,26.570999999999998
1809,26.637000000000004
1810,26.788999999999998
1811,26.472
1812,26.816000000000003
1813,26.335
1814,26.56
1815,26.035
1816,26.208
1817,26.368000000000002
1818,26.858999999999995
1819,26.697
1820,26.205999999999996
1821,26.467999999999996
1822,26.576
1823,27.194000000000003
1824,26.644000000000005
1825,26.204999999999995
1826,25.884999999999994
1827,26.668000000000003
1828,26.598999999999997
1829,25.812
1830,26.114999999999995
1831,26.629999999999995
1832,26.388
1833,26.701999999999998
1834,26.243
1835,26.176
1836,26.105000000000004
1837,26.396000000000004
1838,27.010000000000005
1839,27.145000000000003
1840,26.881999999999998
1841,26.471999999999998
1842,26.497
1843,26.290000000000006
1844,26.677000000000003
1845,26.633000000000003
1846,26.422000000000004
1847,26.665999999999993
1848,26.658
1849,26.960000000000004
1850,27.188
1851,26.410999999999994
1852,26.969
1853,26.211
1854,26.432
1855,27.006
1856,26.928000000000008
1857,26.016
1858,26.336
1859,25.927000000000003
1860,25.624000000000002
1861,25.653000000000002
1862,25.914
1863,25.542
1864,26.657999999999998
1865,26.17899999999999
1866,25.814999999999994
1867,26.425000000000004
1868,26.025
1869,25.635000000000005
1870,25.819000000000003
1871,25.915
1872,26.101
1873,26.283
1874,26.307000000000006
1875,25.702999999999996
1876,25.923000000000002
1877,26.259000000000004
1878,25.299999999999997
1879,25.917999999999992
1880,26.017
1881,26.6
1882,25.915
1883,25.64
1884,26.133999999999997
1885,25.689999999999994
1886,26.459
1887,25.125999999999994
1888,26.975
1889,25.767
1890,26.78
1891,25.919999999999995
1892,26.166999999999998
1893,25.497
1894,25.281
1895,26.015
1896,25.623
1897,25.671999999999997
1898,25.935000000000006
1899,25.958
1900,26.154
1901,25.694999999999997
1902,26.105999999999998
1903,25.585
1904,25.533999999999992
1905,25.965999999999994
1906,25.510000000000005
1907,25.469000000000005
1908,25.618000000000002
1909,26.45
1910,26.232000000000003
1911,26.053999999999995
1912,25.963
1913,26.007
1914,25.625999999999998
1915,25.989
1916,25.006999999999998
1917,24.745000000000005
1918,24.333999999999996
1919,24.417999999999996
1920,25.526999999999997
1921,25.842
1922,26.119
1923,25.848
1924,25.592000000000002
1925,25.786999999999992
1926,25.666
1927,25.605
1928,26.459
1929,26.186999999999998
1930,25.671000000000003
1931,25.594
1932,25.687
1933,25.649000000000004
1934,26.266
1935,25.646000000000004
1936,26.176
1937,26.586
1938,25.458
1939,25.247000000000003
1940,26.212999999999997
1941,26.488999999999997
1942,26.541
1943,26.422000000000004
1944,26.470000000000006
1945,26.761
1946,26.627
1947,26.746
1948,26.911000000000005
1949,27.268999999999995
1950,25.999000000000002
1951,25.79
1952,25.795000000000005
1953,26.157000000000004
1954,26.259
1955,25.166
1956,26.042
1957,26.049
1958,25.242000000000004
1959,26.665000000000006
1960,25.121000000000002
1961,25.086999999999993
1962,25.461
1963,25.635
1964,25.682
1965,26.416999999999994
1966,25.483999999999995
1967,25.541999999999998
1968,25.864999999999995
1969,25.651
1970,25.747999999999998
1971,25.522999999999996
1972,25.643000000000008
1973,24.824
1974,26.129000000000005
1975,25.617000000000004
1976,26.157000000000004
1977,25.166999999999998
1978,26.348999999999997
1979,25.499000000000002
1980,25.625999999999994
1981,25.576999999999998
1982,25.938000000000002
1983,25.721000000000004
1984,25.035999999999994
1985,25.68
1986,25.253
1987,25.313
1988,25.075
1989,26.114
1990,25.96500000000001
1991,25.875999999999994
1992,26.331000000000003
1993,25.767000000000003
1994,25.195
1995,25.522999999999996
1996,25.872
1997,25.912000000000003
1998,25.810000000000006
1999,26.137999999999998
2000,26.616999999999997
2001,25.514999999999997
2002,25.682
2003,25.721
2004,25.442999999999998
2005,25.157000000000004
2006,26.025999999999996
2007,26.339000000000002
2008,25.768
2009,26.141
2010,26.589000000000002
2011,26.284999999999997
2012,26.397999999999996
2013,26.42
2014,26.691999999999997
2015,26.733999999999995
2016,26.067999999999998
2017,26.206
2018,26.772
2019,25.424
2020,27.276000000000003
2021,25.561999999999998
2022,26.34
2023,25.30399999999999
2024,25.659000000000006
2025,25.674
2026,26.072
2027,26.522
2028,26.172000000000008
2029,26.645
2030,25.576000000000004
2031,24.689
2032,25.866999999999997
2033,26.50000000000001
2034,25.589000000000002
2035,26.049
2036,26.678
2037,26.003
2038,25.759
2039,26.319000000000003
2040,26.246
2041,26.078999999999997
2042,25.965
2043,26.040000000000006
2044,25.701
2045,25.568
2046,26.491
2047,25.711000000000002
2048,25.691
2049,25.923000000000005
2050,25.947999999999997
2051,25.747
2052,25.488999999999997
2053,25.862
2054,26.212999999999997
2055,25.695
2056,25.885
2057,25.529999999999994
2058,25.408
2059,25.715999999999998
2060,25.631999999999998
2061,25.896
2062,26.196000000000005
2063,25.827999999999996
2064,25.737
2065,25.794
2066,25.107000000000003
2067,26.261000000000003
2068,25.452
2069,26.05
2070,26.034000000000006
2071,25.673000000000002
2072,26.260000000000005
2073,25.907000000000004
2074,26.846999999999998
2075,25.438000000000002
2076,25.48
2077,25.667999999999996
2078,25.596999999999998
2079,26.024
2080,25.333
2081,25.900000000000006
2082,25.594
2083,25.993
2084,25.923000000000005
2085,25.615
2086,25.388
2087,25.502000000000013
2088,25.438000000000002
2089,25.91
2090,25.768
2091,26.384999999999994
2092,26.995000000000005
2093,26.049
2094,26.081999999999997
2095,25.966000000000005
2096,25.489999999999995
2097,25.783
2098,25.668999999999997
2099,25.292
2100,25.715000000000003
2101,25.857999999999997
2102,25.607999999999993
2103,25.265
2104,26.108
2105,25.695
2106,26.438000000000002
2107,25.404
2108,24.851000000000003
2109,24.682999999999996
2110,25.658
2111,25.303
2112,25.357
2113,25.346
2114,25.338
2115,26.278999999999996
2116,25.722
2117,26.147999999999996
2118,24.683999999999997
2119,25.891000000000005
2120,26.344
2121,26.070999999999998
2122,25.778999999999996
2123,26.410999999999998
2124,25.995
2125,26.997999999999998
2126,26.410999999999998
2127,27.121000000000002
2128,26.105999999999998
2129,25.868
2130,26.443
2131,26.366000000000007
2132,25.359
2133,26.006000000000004
2134,25.663999999999998
2135,24.943999999999996
2136,25.784999999999997
2137,25.438000000000002
2138,25.751999999999995
2139,26.094
2140,26.022000000000002
2141,26.073999999999998
2142,25.538
2143,25.249000000000002
2144,25.825
2145,25.647999999999996
2146,25.835
2147,25.627999999999993
2148,25.643999999999995
2149,25.529
2150,26.558000000000007
2151,25.266000000000005
2152,26.423
2153,25.411999999999992
2154,25.617000000000004
2155,24.190000000000005
2156,25.560000000000006
2157,26.045999999999996
2158,25.622000000000007
2159,25.474000000000004
2160,25.452999999999996
2161,25.892000000000003
2162,26.183000000000007
2163,25.944000000000003
2164,25.785999999999998
2165,26.559000000000005
2166,26.452999999999996
2167,26.635
2168,26.338
2169,26.711
2170,26.631
2171,26.502000000000002
2172,26.774
2173,26.212999999999997
2174,26.133000000000003
2175,26.509
2176,26.57
2177,26.519000000000002
2178,26.783999999999995
2179,27.205999999999996
2180,26.490999999999996
2181,27.218000000000004
2182,27.177
2183,27.064
2184,27.52
2185,25.595
2186,25.670000000000005
2187,24.757999999999992
2188,26.160999999999998
2189,25.907000000000004
2190,26.794
2191,26.642
2192,27.406999999999993
2193,26.597
2194,26.0
2195,26.742000000000004
2196,26.028
2197,26.251999999999995
2198,26.167
2199,26.698
2200,27.289999999999996
2201,27.05
2202,26.896000000000004
2203,27.213
2204,26.890000000000004
2205,26.262000000000004
2206,26.918000000000003
2207,27.476
2208,26.816999999999997
2209,26.102000000000004
2210,26.242000000000004
2211,25.664
2212,26.75199999999999
2213,25.686000000000003
2214,26.029
2215,25.461
2216,26.110000000000003
2217,26.167999999999996
2218,25.473000000000003
2219,26.263
2220,26.666999999999998
2221,25.697999999999997
2222,26.458000000000006
2223,26.018
2224,25.113000000000003
2225,25.409999999999997
2226,25.604999999999997
2227,26.08
2228,25.813999999999997
2229,25.606000000000005
2230,24.694999999999997
2231,25.986000000000004
2232,25.633999999999997
2233,26.509
2234,25.342999999999996
2235,26.572
2236,25.5
2237,25.976000000000003
2238,25.230999999999998
2239,26.340999999999998
2240,26.265
2241,25.983999999999995
2242,25.898000000000003
2243,26.329999999999995
2244,25.901999999999997
2245,26.409000000000006
2246,25.409999999999997
2247,26.065
2248,25.362999999999996
2249,25.766000000000005
2250,25.954999999999995
2251,26.238000000000003
2252,25.751000000000005
2253,25.863999999999997
2254,25.764
2255,25.412999999999997
2256,25.982000000000003
2257,25.108999999999995
2258,25.257999999999996
2259,26.357000000000003
2260,25.923
2261,26.253999999999998
2262,25.730000000000004
2263,26.041
2264,26.522
2265,26.489
2266,26.468999999999998
2267,25.525
2268,25.905000000000005
2269,25.410999999999998
2270,25.535
2271,25.260000000000005
2272,25.723999999999993
2273,26.352000000000004
2274,25.436000000000003
2275,25.78599999999999
2276,25.473000000000003
2277,25.862
2278,25.383000000000003
2279,25.569999999999997
2280,26.091000000000005
2281,25.653
2282,25.650000000000006
2283,25.97499999999999
2284,26.267999999999997
2285,26.240999999999996
2286,25.327
2287,23.590999999999998
2288,24.660999999999998
2289,24.818
2290,25.624999999999996
2291,25.073
2292,25.196000000000005
2293,24.447000000000003
2294,25.131000000000004
2295,25.166999999999994
2296,24.377
2297,24.51499999999999
2298,24.409000000000002
2299,25.101999999999997
2300,24.892999999999994
2301,24.118
2302,23.473000000000003
2303,24.983
2304,25.776999999999997
2305,25.386999999999997
2306,25.796999999999997
2307,25.980999999999998
2308,26.009000000000004
2309,26.658999999999995
2310,25.671
2311,25.048999999999996
2312,24.945999999999998
2313,24.729
2314,24.983000000000008
2315,25.226999999999997
2316,25.115000000000006
2317,25.512999999999998
2318,25.153000000000002
2319,25.482
2320,24.3
2321,25.502000000000002
2322,26.072999999999997
2323,25.566999999999997
2324,25.676
2325,26.111000000000004
2326,25.792
2327,25.961
2328,25.459
2329,25.272999999999996
2330,25.756999999999998
2331,25.147999999999996
2332,26.819000000000003
2333,25.418000000000003
2334,26.412999999999997
2335,25.697999999999997
2336,25.976
2337,25.057
2338,25.32
2339,26.386
2340,25.000999999999998
2341,25.64
2342,25.778000000000002
2343,25.82
2344,26.191
2345,25.779999999999994
2346,25.468999999999998
2347,25.723000000000003
2348,25.227999999999998
2349,26.052999999999994
2350,25.281999999999996
2351,25.758999999999997
2352,25.930999999999994
2353,26.223999999999993
2354,26.063
2355,25.845000000000006
2356,25.897000000000002
2357,26.026
2358,25.947
2359,26.342
2360,25.802000000000003
2361,25.782000000000004
2362,26.519999999999996
2363,25.821000000000005
2364,25.851
2365,25.938000000000002
2366,26.284000000000006
2367,26.611999999999995
2368,25.963000000000008
2369,25.845
2370,25.447
2371,26.07
2372,25.988000000000003
2373,25.994999999999994
2374,25.781000000000002
2375,25.557
2376,26.694000000000003
2377,25.99499999999999
2378,25.643
2379,25.348
2380,25.74
2381,25.811
2382,25.697000000000003
2383,26.340999999999998
2384,25.866999999999997
2385,26.131999999999998
2386,24.945999999999998
2387,26.043000000000003
2388,25.605999999999998
2389,25.8
2390,25.372000000000003
2391,25.721
2392,26.181999999999995
2393,25.627999999999997
2394,25.605
2395,25.513999999999996
2396,25.530999999999995
2397,25.325
2398,25.261999999999993
2399,25.221000000000004
2400,25.7
2401,25.551
2402,24.883000000000003
2403,25.945999999999998
2404,25.270000000000003
2405,24.951
2406,25.561000000000003
2407,26.412999999999997
2408,25.544000000000004
2409,25.895999999999994
2410,25.894000000000002
2411,26.112
2412,25.436999999999998
2413,25.724
2414,26.416999999999998
2415,26.407999999999998
2416,26.064000000000007
2417,25.535999999999994
2418,26.203999999999997
2419,26.193
2420,25.818
2421,25.708000000000002
2422,26.441000000000003
2423,25.55100000000001
2424,25.796999999999997
2425,25.763999999999996
2426,25.83
2427,26.279
2428,26.226999999999993
2429,25.991000000000003
2430,25.842000000000002
2431,26.611
2432,25.928
2433,26.424000000000007
2434,25.905
2435,26.101
2436,25.794999999999995
2437,26.754
2438,26.397
2439,26.537000000000003
2440,26.111000000000004
2441,25.089999999999996
2442,26.185
2443,26.433999999999997
2444,25.813999999999997
2445,25.515000000000004
2446,25.813000000000002
2447,26.002000000000002
2448,26.666000000000004
2449,26.626000000000005
2450,26.557000000000002
2451,26.164999999999996
2452,26.360999999999994
2453,26.070999999999994
2454,25.761
2455,25.941999999999997
2456,26.167
2457,25.261999999999997
2458,26.632999999999996
2459,26.537000000000003
2460,26.004000000000005
2461,26.288000000000007
2462,26.212
2463,26.627999999999993
2464,25.759
2465,25.821000000000005
2466,25.381999999999998
2467,25.217
2468,25.842999999999996
2469,26.407000000000004
2470,26.566
2471,25.866
2472,25.473
2473,25.436999999999998
2474,25.471000000000004
2475,26.083000000000002
2476,25.936999999999998
2477,26.403999999999996
2478,26.022999999999996
2479,26.406999999999993
2480,25.775999999999996
2481,25.683000000000003
2482,26.000000000000004
2483,25.932999999999993
2484,26.054000000000006
2485,25.139999999999997
2486,26.893999999999995
2487,26.051
2488,26.042
2489,26.601
2490,26.15
2491,25.493000000000002
2492,26.63000000000001
2493,26.228
2494,26.087000000000007
2495,25.803999999999995
2496,25.693
2497,25.304000000000006
2498,25.939000000000007
2499,25.519000000000002
2500,25.703999999999997
